eval/episode,eval/mean_episode_reward,eval/best_episode_reward,eval/info_neg_group_dist_mean,eval/info_performance_mean,eval/info_performance_final,eval/info_neg_fixation_dist_mean,eval/info_neg_fixation_dist_final,eval/episode_reward,eval/info_normalized_performance_final,eval/info_neg_group_dist_final,eval/info_normalized_performance_mean,eval/eval_time,train/info_performance_mean,train_actor/loss,train/info_neg_group_dist_final,train_actor/target_entropy,train_critic/loss,train/info_normalized_performance_final,train_actor/entropy,train/info_neg_group_dist_mean,train_alpha/loss,train_alpha/value,train/batch_reward,train/duration,train/episode,train/episode_reward,train/info_normalized_performance_mean,train/info_neg_fixation_dist_final,train/info_performance_final,train/info_neg_fixation_dist_mean
12100,-461.3246106462233,-279.13770012237364,-0.07412543,-0.09226492,-0.08454186,-0.01511624,-0.015752954,-279.13770012237364,0.64729506,-0.06563832,0.6189172,44.38374090194702,-0.4487415,235.10220336914062,-0.1624953,-8,40.219966888427734,-0.3774526,0.4704282879829407,-0.17022528,-0.14356300234794617,0.1367166606139757,-6.86496639251709,5.273219347000122,12096,-2243.707452006056,-0.3296044,-0.2519958,-0.46489027,-0.23209682
12200,-1646.0491665818026,-1055.7891947481403,-0.21023816,-0.32920983,-0.3487485,-0.099143066,-0.11575137,-1055.7891947481403,-0.28751776,-0.20984688,-0.22174811,43.17259621620178,-0.4589,171.03631591796875,-0.15801017,-8,125.29219055175781,-1.2200947,2.5121562480926514,-0.16792728,-0.23739074170589447,0.18519264196958393,-7.1234130859375,4.427205324172974,12196,-2294.500034711891,-0.88266647,-0.31928164,-0.5411481,-0.24247728
12300,-2588.0236492623067,-1503.385135493162,-0.2316794,-0.5176047,-0.5340166,-0.2382711,-0.2565837,-3174.621310762377,-0.88472605,-0.22611615,-0.8221122,46.649086236953735,-0.39269784,-625.979248046875,-0.14503945,-8,535.892822265625,-0.33638164,2.2534360885620117,-0.15304698,-1.733729362487793,0.3536507108169091,-7.569477081298828,3.995185613632202,12296,-1963.4891610384511,-0.28227848,-0.22018956,-0.40926692,-0.19970906
12400,-1521.345023768909,-377.31567637005355,-0.11111149,-0.304269,-0.36232787,-0.1609646,-0.21259642,-3062.470235020155,-0.42432117,-0.10721216,-0.16491805,44.457568883895874,-0.12118114,-1014.6145629882812,-0.06808819,-8,415.6251525878906,0.6425218,2.1043355464935303,-0.083182275,-0.09301862865686417,0.49131020777673295,-9.865701675415039,4.8582682609558105,12396,-605.9056308283471,0.61222035,-0.03635312,-0.111711934,-0.031665705
12500,-697.6960019134352,-349.9987909058109,-0.11728936,-0.1395392,-0.1569375,-0.018541541,-0.042825345,-442.9802945726499,0.4513967,-0.105547085,0.50644875,45.483866930007935,-0.51425344,-751.577392578125,-0.28672197,-8,267.031982421875,-1.36918,1.305508017539978,-0.24173902,0.349697470664978,0.3525283953351538,-9.650627136230469,4.422950744628906,12496,-2571.267237099237,-0.5237137,-0.42739695,-0.79959834,-0.22709538
12600,-1022.7602334097315,-439.7477371594141,-0.1377684,-0.20455205,-0.20672703,-0.05565304,-0.06656949,-965.0238279780785,0.27756515,-0.12684366,0.2887711,45.05228137969971,-0.14219588,-430.68951416015625,-0.12938552,-8,156.6726531982422,0.6209971,0.9655283689498901,-0.14132589,0.030157368630170822,0.2763478549586324,-9.505757331848145,4.54793643951416,12596,-710.9793987587909,0.58633924,-0.0007472914,-0.13028227,-0.0007250002
12700,-676.9381101835024,-368.888275162426,-0.089532726,-0.13538763,-0.1331664,-0.03821242,-0.0439416,-439.26893162812104,0.4725849,-0.08043647,0.47102803,43.99079751968384,-0.1395931,-192.8175048828125,-0.10217341,-8,128.41940307617188,0.3562336,1.1730023622512817,-0.10828346,-0.10586099326610565,0.2619778908346401,-11.15029525756836,4.167794704437256,12696,-697.9655251426902,0.34309137,-0.0288558,-0.13680038,-0.026091374
12800,-664.557534522336,-322.145347015458,-0.09106952,-0.1329115,-0.13232373,-0.03486833,-0.04168539,-477.4398822520743,0.48159903,-0.08230125,0.4804727,42.34130001068115,-0.22882943,-36.78415298461914,-0.21641037,-8,134.01995849609375,0.08637516,0.9737626314163208,-0.228589,0.15241579711437225,0.24404515061403373,-10.538300514221191,4.34877610206604,12796,-1144.1470619264874,0.036507666,-0.00047959556,-0.21698588,-0.00020032543
12900,-656.0883372810679,-351.4039099921865,-0.103414975,-0.13121767,-0.12314322,-0.023168903,-0.024974417,-351.4039099921865,0.56004775,-0.09317393,0.5344128,49.24013924598694,-0.27603418,70.23577117919922,-0.2633219,-8,132.80401611328125,-0.0042672902,0.24917849898338318,-0.26497948,0.05166024714708328,0.25809993313863305,-10.3919677734375,4.406390905380249,12896,-1380.171026349883,-0.0037607246,-0.01070967,-0.2761735,-0.009212286
13000,-737.6506528796482,-394.14562091437347,-0.10711718,-0.14753014,-0.15880242,-0.033677455,-0.046245854,-578.8262910738376,0.43854398,-0.1033074,0.48166195,48.21053886413574,-0.16299511,80.13236999511719,-0.077146195,-8,191.52908325195312,0.4221605,0.8898247480392456,-0.09443072,0.1969330757856369,0.2861027761704153,-10.654410362243652,4.814110517501831,12996,-814.9755662798452,0.48864284,-0.08920012,-0.18418634,-0.057136994
13100,-656.8585479158194,-321.4768427143724,-0.09884239,-0.1313717,-0.13499086,-0.027107766,-0.03769121,-489.6781512953271,0.5338194,-0.0897614,0.5430426,47.74442458152771,-0.17058794,90.41128540039062,-0.13930862,-8,197.1940460205078,0.35921237,1.2842726707458496,-0.14397672,-0.033839061856269836,0.2987432625227791,-10.632158279418945,5.049041986465454,13096,-852.9397409343983,0.39346507,-0.034094084,-0.18022151,-0.022176022
13200,-676.6639646540206,-338.3697996072078,-0.090387225,-0.1353328,-0.13751367,-0.03745464,-0.04818731,-384.0672965825661,0.54992664,-0.07968889,0.55677825,47.61589074134827,-0.16311468,121.13140106201172,-0.15612906,-8,142.0056915283203,0.49884695,1.2588495016098022,-0.16264173,0.25321486592292786,0.2835838192488581,-10.35346794128418,3.6831610202789307,13196,-815.5734262452461,0.47803307,-0.00040106408,-0.15661034,-0.00039414846
13300,-596.5059806048428,-217.4994235207123,-0.09308837,-0.1193012,-0.11456124,-0.02184402,-0.025254127,-475.49472605478513,0.601587,-0.08425628,0.5826431,44.144553661346436,-0.064094245,130.2950439453125,-0.043566223,-8,130.32826232910156,0.8270562,0.2508487403392792,-0.05797807,0.2598915696144104,0.24138070103797532,-9.050399780273438,4.151899337768555,13296,-320.4712641035803,0.7770636,-0.0051292586,-0.049721334,-0.005096819
13400,-946.5349191394428,-304.08870507990287,-0.14245084,-0.18930697,-0.18511933,-0.039046787,-0.04818758,-448.9370497514028,0.42114735,-0.12729424,0.40648896,49.85236716270447,-0.110244505,121.31016540527344,-0.08920781,-8,75.60623168945312,0.61220455,0.5234512090682983,-0.096003205,0.202172189950943,0.22055774176180634,-8.0986909866333,4.7677178382873535,13396,-551.2224831595086,0.58978796,-0.012510181,-0.10422003,-0.011867732
13500,-831.648636067961,-399.6170015441021,-0.1276475,-0.16632974,-0.16139726,-0.032235187,-0.03490468,-682.1132035049959,0.38882175,-0.11951165,0.37514555,45.546814918518066,-0.17919125,90.71529388427734,-0.1302423,-8,122.39857482910156,0.2769439,0.5194764137268066,-0.13445681,0.14997252821922302,0.23299460584656545,-7.369647026062012,4.630876779556274,13496,-895.9562152134095,0.26485646,-0.038335524,-0.17624493,-0.037278697
13600,-1709.647724837784,-547.3557168088155,-0.17181903,-0.34192955,-0.37912282,-0.14175875,-0.16822895,-2063.766696656967,-0.33790302,-0.17724808,-0.20234492,49.21880054473877,-0.36484164,34.70589828491211,-0.2238266,-8,177.63502502441406,-0.05728108,1.7446203231811523,-0.20298943,-0.16309179365634918,0.25378931661580284,-8.003484725952148,4.280926465988159,13596,-1824.2082163414489,-0.024116842,-0.12735817,-0.3766564,-0.13487683
13700,-807.0124445216325,-415.105903857675,-0.109538,-0.1614025,-0.15713109,-0.043220412,-0.048182253,-844.6366018021945,0.480781,-0.09931239,0.4686906,50.59065818786621,-0.31118605,23.423633575439453,-0.23485783,-8,160.81475830078125,0.04645195,1.1244187355041504,-0.23658328,0.18691246211528778,0.25303087230759425,-8.602670669555664,5.342509984970093,13696,-1555.9303038817598,0.060570337,-0.06750412,-0.31586277,-0.06216899
13800,-664.5530636052621,-399.68406463111023,-0.10421313,-0.13291061,-0.1313379,-0.023914566,-0.028673014,-441.0687733573104,0.4916399,-0.09693028,0.4876212,44.29103064537048,-0.13608551,89.23963928222656,-0.10411697,-8,155.2648162841797,0.59214467,0.28572970628738403,-0.11432722,-0.047042571008205414,0.21428394960399408,-8.666479110717773,4.148193359375,13796,-680.4275640292326,0.5645263,-0.019448178,-0.12745479,-0.018131908
13900,-707.4821499267837,-319.48723188692384,-0.11279254,-0.14149643,-0.13655475,-0.023919914,-0.027427394,-497.14108756596033,0.54180545,-0.10364187,0.52325344,46.579678535461426,-0.050302517,114.89065551757812,-0.03454765,-8,115.792724609375,0.78462666,0.9422554969787598,-0.041963544,-0.14106237888336182,0.23528200678221084,-7.997359275817871,3.2834203243255615,13896,-251.51257178629749,0.7484875,-0.007105858,-0.04307468,-0.00694914
14000,-473.280776577859,-311.20703257009154,-0.0822226,-0.09465616,-0.08693816,-0.010361295,-0.010866839,-364.08753204072127,0.6484426,-0.07389795,0.6183478,41.45768928527832,-0.09598232,155.36181640625,-0.076307006,-8,99.0638427734375,0.6435007,0.5896620750427246,-0.08546352,0.11568927764892578,0.19670827013669676,-7.543483734130859,4.268182754516602,13996,-479.9116251817986,0.6062264,-0.008824764,-0.086896725,-0.008765677
14100,-625.061142360439,-323.6326487973565,-0.09324079,-0.12501223,-0.11951703,-0.026476203,-0.029168868,-492.1828544844175,0.54567707,-0.08451437,0.5257521,44.71562886238098,-0.4155189,196.0554656982422,-0.20000169,-8,148.9524688720703,-0.6312466,-0.2938555181026459,-0.18349367,-0.12204407155513763,0.2009861817526258,-8.899847984313965,5.882370948791504,14096,-2077.5947415645624,-0.3035889,-0.2666318,-0.51995987,-0.19335438
14200,-822.7200786885493,-275.43086466737805,-0.10338709,-0.16454402,-0.16319625,-0.05096411,-0.057902962,-2104.3970725266263,0.35492015,-0.0937127,0.35310987,43.069334745407104,-0.22045791,152.11077880859375,-0.12068995,-8,106.24824523925781,-0.19381224,1.0938796997070312,-0.12186622,-0.016501810401678085,0.22300618903631003,-7.896806716918945,4.032204866409302,14196,-1102.2896280733312,-0.13784732,-0.09217598,-0.23130113,-0.082159765
14300,-843.3162233080533,-439.9421592944509,-0.1358004,-0.16866323,-0.16460165,-0.0273857,-0.03169668,-629.5336307712159,0.44268999,-0.12656565,0.43010387,47.74455142021179,-0.15910634,164.21173095703125,-0.15139608,-8,91.93970489501953,0.44621462,1.2803184986114502,-0.12776296,-0.08029641211032867,0.21402768992941776,-7.917161464691162,4.44392991065979,14296,-795.5317197664772,0.56108594,-0.04112594,-0.2007472,-0.026119478
14400,-910.5828806385591,-381.84485270543973,-0.11989481,-0.18211658,-0.18264973,-0.051851463,-0.059268124,-381.84485270543973,0.3414619,-0.111527994,0.34323546,47.19047737121582,-0.103740685,185.207763671875,-0.08001742,-8,132.8187255859375,0.6122597,0.15334901213645935,-0.0898115,-0.15808816254138947,0.20698599309087526,-8.907629013061523,4.546237468719482,14396,-518.7034020347767,0.57439727,-0.012078573,-0.0945117,-0.011607652
14500,-752.7341748563717,-340.62393216445344,-0.13958152,-0.15054683,-0.14350691,-0.009137767,-0.009514173,-591.8905298356549,0.52095956,-0.1320899,0.49704936,45.18801498413086,-0.19738628,201.71755981445312,-0.07946336,-8,66.98654174804688,0.21552335,0.9024344086647034,-0.08763245,0.06786929070949554,0.21761311312399342,-9.220483779907227,4.64069390296936,14496,-986.9315414395533,0.21045485,-0.09721319,-0.19611919,-0.09146155
14600,-541.520449728048,-306.0733140318848,-0.088727705,-0.10830409,-0.098542854,-0.016313652,-0.01803251,-357.0326472252782,0.64695203,-0.076903835,0.61753637,46.996105432510376,-0.07134857,194.2366180419922,-0.05521609,-8,108.873779296875,0.6706635,0.3868290185928345,-0.06067846,-0.22131168842315674,0.20560897544339538,-8.853150367736816,3.205806255340576,14596,-356.74284503494164,0.6432572,-0.0088760145,-0.065867305,-0.008891764
14700,-968.9508545019592,-393.5120340181311,-0.11408188,-0.19379017,-0.21409953,-0.066423565,-0.09076934,-2062.0242098809103,0.116930224,-0.10517631,0.21550518,44.937201261520386,-0.09355736,190.0945281982422,-0.065109566,-8,56.453155517578125,0.56846523,0.5778051614761353,-0.07033962,0.02774433046579361,0.18850848888263116,-7.5631208419799805,3.2680375576019287,14696,-467.7867864118889,0.5463887,-0.01991208,-0.08900406,-0.019348117
14800,-880.8188012649374,-256.6684407001594,-0.13075636,-0.17616376,-0.17886277,-0.037839502,-0.044966374,-476.8845925293863,0.33735794,-0.12490312,0.3566005,48.380332469940186,-0.10215683,163.92578125,-0.087436,-8,86.08808135986328,0.6878523,1.007861614227295,-0.096222036,0.019209278747439384,0.1806560288025622,-7.555681228637695,5.247246742248535,14796,-510.7841908032424,0.65947723,-0.0051735924,-0.093644306,-0.004945657
14900,-1325.6650419125074,-631.0907063330524,-0.17518905,-0.265133,-0.28416008,-0.07495331,-0.09336641,-1315.4710638446977,-0.18105087,-0.17212039,-0.10942851,41.00040936470032,-0.23426947,107.19100952148438,-0.08190792,-8,184.4947052001953,-0.6300027,1.5801893472671509,-0.16229989,-0.5333261489868164,0.24279551971227115,-8.316601753234863,3.0529074668884277,14896,-1171.347428454901,-0.13585198,-0.21190013,-0.33618808,-0.059974667
15000,-1196.586627073906,-488.6640358273871,-0.11587529,-0.23931733,-0.24943292,-0.10286836,-0.11785612,-2455.1297399937903,0.04150181,-0.10800558,0.08353016,46.937676668167114,-0.3206444,53.76593017578125,-0.10267078,-8,127.05193328857422,-0.5562758,2.316434144973755,-0.10043748,0.4148339033126831,0.2730060910292851,-8.740427017211914,3.8682429790496826,14996,-1603.2219552565948,-0.46580297,-0.19813712,-0.34043533,-0.18350574
15100,-662.0615249911441,-436.9378681578493,-0.11162312,-0.13241231,-0.13351047,-0.017324321,-0.024137545,-626.1560295499535,0.560092,-0.104545414,0.56139064,50.74994421005249,-0.11468244,98.75633239746094,-0.085858986,-8,77.12449645996094,0.58235174,1.7091114521026611,-0.09327765,0.041302382946014404,0.2175852305393603,-7.699466705322266,3.795518636703491,15096,-573.4122630579805,0.5524588,-0.017636152,-0.10702237,-0.017837351
15200,-856.3287276120733,-432.9536805430098,-0.12454538,-0.17126575,-0.17919822,-0.038933627,-0.052902658,-885.7142061682316,0.34744328,-0.11571503,0.38772997,49.59790873527527,-0.17423208,120.75519561767578,-0.12902954,-8,131.06976318359375,0.40338126,0.3293890655040741,-0.1219492,0.1055072546005249,0.2218060356573254,-8.729850769042969,4.750074625015259,15196,-871.1605063282695,0.46390122,-0.054059617,-0.19390108,-0.043569084
15300,-771.9081673829451,-550.258857031231,-0.117556214,-0.15438162,-0.16606176,-0.030687852,-0.03882879,-935.9646388787405,0.420192,-0.1194672,0.4546599,49.892396450042725,-0.1272078,109.45812225341797,-0.11135216,-8,110.08303833007812,0.5879458,1.202189326286316,-0.11812683,0.09579818695783615,0.24421713123626443,-8.334747314453125,4.7026941776275635,15296,-636.0390373204223,0.5669522,-0.008073984,-0.12104094,-0.007567486
15400,-670.8538565329682,-414.85115190196666,-0.10714457,-0.13417077,-0.1278367,-0.022521833,-0.024007568,-462.0702102588257,0.5109317,-0.09902762,0.48849273,45.49822115898132,-0.1734177,143.2008056640625,-0.13797599,-8,76.28591918945312,0.4262636,1.4139578342437744,-0.14387132,-0.15037085115909576,0.22738797221865734,-9.314752578735352,4.555126190185547,15396,-867.0885289715102,0.4096418,-0.02546589,-0.16853505,-0.024621973
15500,-876.225103300126,-327.5480648991652,-0.10713756,-0.17524503,-0.18332016,-0.05675622,-0.066282585,-1933.743790780718,0.29183954,-0.10378107,0.32366976,42.540234088897705,-0.12663046,4.8431196212768555,-0.084197186,-8,225.80442810058594,0.4189863,1.0186961889266968,-0.08919899,-0.03220676630735397,0.3172854603110825,-9.147247314453125,3.226627826690674,15496,-633.1523031633697,0.40409198,-0.032723535,-0.123465426,-0.031192882
15600,-793.0220440767237,-358.9413033324877,-0.124212034,-0.1586044,-0.15888865,-0.028660305,-0.033744127,-485.2663207182195,0.440368,-0.11839571,0.4380992,43.83180069923401,-0.099996366,-19.265213012695312,-0.0717764,-8,379.486572265625,0.55176365,0.9577447772026062,-0.07742579,-0.07280603796243668,0.33085721902872833,-8.936890602111816,3.5949268341064453,15596,-499.9818323993236,0.5294289,-0.019561525,-0.09525023,-0.018808808
15700,-912.4826890112661,-430.18577996990985,-0.1347101,-0.18249653,-0.18046072,-0.03982203,-0.04397907,-1218.1345646138288,0.37753385,-0.12768582,0.37701064,46.50316071510315,-0.22146468,1.0148124694824219,-0.21716094,-8,219.57528686523438,0.3847389,1.4141881465911865,-0.21760966,-0.24512727558612823,0.3200712406853159,-9.487860679626465,4.42615270614624,15696,-1107.3233903254732,0.38906303,-0.0048926957,-0.22303218,-0.0032125274
15800,-798.5344666479741,-422.01453239424154,-0.14143851,-0.1597069,-0.1538975,-0.015223659,-0.01660208,-440.762102703593,0.3983069,-0.133975,0.38075528,46.30799460411072,-0.13026567,36.67839050292969,-0.11293176,-8,111.19036102294922,0.53142405,0.44499441981315613,-0.11154345,-0.2764643728733063,0.2707325745858553,-9.138863563537598,3.674999237060547,15796,-651.3283234012488,0.5368333,-0.015712705,-0.131787,-0.015601849
15900,-825.3014102163619,-340.0517723115627,-0.123539105,-0.16506027,-0.16542354,-0.034600977,-0.040018644,-340.0517723115627,0.37713957,-0.11740116,0.37876642,43.96449637413025,-0.121705405,78.0364761352539,-0.09775882,-8,118.43789672851562,0.46345887,0.5316321849822998,-0.102537364,-0.10985269397497177,0.26171348694488944,-9.633707046508789,4.177188873291016,15896,-608.5270850440429,0.4436324,-0.016341299,-0.11736838,-0.015973372
16000,-891.3928876244436,-436.5044157044031,-0.11031802,-0.17827858,-0.175085,-0.056633797,-0.06111871,-1754.6905955555849,0.35819063,-0.10174255,0.3498883,45.03078103065491,-0.1748374,110.42362976074219,-0.124499574,-8,157.09811401367188,0.34313473,0.878767728805542,-0.1290905,-0.045426808297634125,0.2798708914945143,-10.151742935180664,4.194936275482178,15996,-874.1870811847184,0.3339528,-0.039939657,-0.17242716,-0.03812243
16100,-832.2534359771886,-614.482721595341,-0.14041929,-0.16645068,-0.17433706,-0.021692825,-0.03467431,-819.9585910399264,0.40658253,-0.13272789,0.4326595,48.739219665527344,-0.19292198,88.94873046875,-0.11506991,-8,113.2341537475586,-0.09157506,0.21530058979988098,-0.1301494,0.20470400154590607,0.2628981197827634,-8.414054870605469,4.5251970291137695,16096,-964.6100825491158,0.32896692,-0.16563159,-0.3138278,-0.052310523
16200,-988.1205511724236,-312.9115747259493,-0.13570066,-0.19762412,-0.20391329,-0.05160288,-0.06326639,-1377.0697553128412,0.33378464,-0.12799361,0.35611182,47.88366460800171,-0.11121754,132.8211669921875,-0.098975554,-8,124.46622467041016,0.56551784,-0.1043199896812439,-0.104362465,-0.06043671816587448,0.25614416236600035,-9.182416915893555,4.330764055252075,16196,-556.0877492752297,0.5437229,-0.0057745688,-0.10590503,-0.0057125688
16300,-804.4170358763625,-491.45941945429513,-0.12294539,-0.16088341,-0.15848058,-0.03161501,-0.036254235,-874.3088393970083,0.4249528,-0.11497551,0.41567138,48.885377407073975,-0.26009667,90.26028442382812,-0.14844225,-8,145.05093383789062,-0.16432242,0.5811331272125244,-0.16024128,-0.11594699323177338,0.27743193604902927,-9.733966827392578,4.523864030838013,16296,-1300.4833685141057,0.21480252,-0.19769964,-0.3856818,-0.08321282
16400,-841.0217100200259,-471.8909903347958,-0.107280605,-0.16820435,-0.17136702,-0.050769784,-0.056346018,-1013.0947151271539,0.3957814,-0.10375178,0.40472156,47.99236249923706,-0.18350889,34.1813850402832,-0.1405991,-8,196.79849243164062,0.5338411,0.5327232480049133,-0.15593496,-0.1045277863740921,0.3211142927864154,-9.610797882080078,4.984980344772339,16396,-917.5444049834914,0.5023487,-0.026080806,-0.17189607,-0.022978263
16500,-943.026516422319,-421.61077821510844,-0.14240171,-0.1886053,-0.19905671,-0.038503002,-0.05071451,-421.61077821510844,0.31405088,-0.1381993,0.3436797,43.68898296356201,-0.08527169,-87.68321228027344,-0.06755328,-8,297.5194396972656,0.80067796,1.0015872716903687,-0.0832015,0.37423384189605713,0.3783017603189481,-8.082295417785645,4.9589173793792725,16496,-426.3584997208818,0.75636655,-0.0018411865,-0.06976271,-0.0017251703
16600,-878.1134265945382,-273.1531169093796,-0.1332538,-0.17562269,-0.17582916,-0.035307404,-0.04152795,-273.1531169093796,0.3886673,-0.12599564,0.38936657,44.85733890533447,-0.2776401,-164.31849670410156,-0.21325117,-8,279.44927978515625,0.23086217,1.1879255771636963,-0.23038463,0.3791812062263489,0.384162423850566,-9.289237976074219,4.7075653076171875,16596,-1388.2005706883501,0.19231968,-0.042616628,-0.26439112,-0.039379556
16700,-1035.5401798046707,-660.9442333351762,-0.15840751,-0.20710804,-0.20762253,-0.040583756,-0.045349013,-660.9442333351762,0.30145594,-0.1532037,0.30487233,43.95680499076843,-0.1366657,-137.4082489013672,-0.10407048,-8,395.1812744140625,0.49200755,1.0343518257141113,-0.11061228,-0.13984060287475586,0.336678851402093,-9.240947723388672,3.857316493988037,16696,-683.3285510009773,0.47936887,-0.024397973,-0.13334805,-0.021711199
16800,-746.4684922261661,-300.2550900398637,-0.12577972,-0.1492937,-0.14674863,-0.01959499,-0.022316396,-637.9532848368035,0.517994,-0.119968966,0.51304173,49.043479681015015,-0.22813936,-109.95283508300781,-0.19491011,-8,263.2801208496094,0.38184884,0.9890304207801819,-0.20596898,-0.13479915261268616,0.34633828622537216,-9.798310279846191,5.73257040977478,16796,-1140.696704773365,0.38131705,-0.027527614,-0.22794324,-0.018475331
16900,-986.9631181739733,-671.5751317463582,-0.1365326,-0.19739264,-0.22070253,-0.050716676,-0.06811136,-994.2574249443533,0.19359314,-0.13896891,0.27219376,47.783087491989136,-0.15829821,-147.90118408203125,-0.081687115,-8,211.07266235351562,0.13784987,1.2076281309127808,-0.08616872,0.09620071947574615,0.3753127303938909,-9.069047927856445,3.6992850303649902,16896,-791.4910619574403,0.182977,-0.07112873,-0.1670416,-0.0601079
17000,-882.2199177644994,-453.2577507244059,-0.12691316,-0.17644398,-0.17681015,-0.041275688,-0.045259573,-1073.4225625405088,0.25470805,-0.12249867,0.25658962,55.55926752090454,-0.20205306,-115.02314758300781,-0.16458763,-8,233.3833770751953,0.31503728,0.051258087158203125,-0.18595068,0.028174258768558502,0.36074380011245827,-9.469486236572266,5.139616250991821,16996,-1010.2653070796077,0.2972067,-0.02694929,-0.19692677,-0.013418666
17100,-788.3697329512431,-418.31038814656495,-0.12600161,-0.15767395,-0.15803218,-0.026393615,-0.03203761,-418.31038814656495,0.4114298,-0.11958705,0.41348168,47.93196129798889,-0.39121354,-49.74296569824219,-0.25378683,-8,310.55169677734375,-0.35422522,1.0173851251602173,-0.26416394,-0.10546935349702835,0.3927801124580002,-10.477470397949219,4.712507486343384,17096,-1956.0678003542125,-0.27743214,-0.13412051,-0.41473144,-0.10587469
17200,-1039.497966819987,-586.5614854569503,-0.1607506,-0.2078996,-0.22974285,-0.039290823,-0.052580826,-1802.7659561985638,0.28388593,-0.16664587,0.34259358,46.83703923225403,-0.19559677,-94.00494384765625,-0.14143777,-8,406.7270812988281,0.3714848,0.2566033601760864,-0.14838366,0.02183493971824646,0.40697330872117493,-9.98133659362793,4.230140447616577,17196,-977.9838073533028,0.3613167,-0.042537514,-0.19248278,-0.039344255
17300,-1096.9572086866333,-466.86226794481627,-0.15310238,-0.21939145,-0.22588451,-0.05524089,-0.06525815,-1162.929785931723,0.14877443,-0.14757471,0.1728461,44.73251676559448,-0.34369567,-76.47824096679688,-0.17574549,-8,437.9988098144531,-1.5192821,0.6868100166320801,-0.124741726,0.17783915996551514,0.3707789960808801,-10.250434875488281,3.2986583709716797,17296,-1718.4784358693287,-0.7739132,-0.26030454,-0.48811093,-0.1824616
17400,-939.6854704683501,-558.2330011449994,-0.147185,-0.18793708,-0.186217,-0.033960074,-0.037609555,-997.1058568749731,0.3502422,-0.14108554,0.34336856,47.86249232292175,-0.22861832,-172.78106689453125,-0.14506494,-8,286.2330322265625,0.07206833,2.1197426319122314,-0.14993295,-0.16619116067886353,0.47316495402378833,-12.326967239379883,4.853817701339722,17396,-1143.0916395292434,0.06207868,-0.06759868,-0.22618335,-0.06557116
17500,-1536.1216369556628,-1020.9430404100567,-0.21027912,-0.3072243,-0.405852,-0.08078767,-0.17717855,-1090.8306617037742,-0.48806033,-0.19323774,-0.07455368,48.54216957092285,-1.0539627,-403.9089050292969,-0.16268253,-8,852.471923828125,-4.382474,4.190837860107422,-0.18953556,-1.9385390281677246,0.6674166254727717,-11.228246688842773,4.821049928665161,17496,-5269.813364269212,-3.0150955,-1.0418475,-1.4128995,-0.7203559
17600,-1291.5522744008977,-572.2238417411791,-0.19099367,-0.25831047,-0.26208448,-0.05609732,-0.062426023,-694.1587573640027,-0.058613878,-0.18717328,-0.03912178,44.77588438987732,-0.24289861,-778.0247802734375,-0.06543096,-8,806.8896484375,-0.40240428,2.5577611923217773,-0.069312006,1.3244481086730957,0.7204592340942677,-10.6229887008667,3.8622283935546875,17596,-1214.4931233895477,-0.14305224,-0.19381665,-0.29801095,-0.14465551
17700,-1408.3448632358682,-564.8828084393244,-0.19512217,-0.28166896,-0.2803161,-0.07212234,-0.0745656,-1593.927082309965,-0.10546569,-0.1908374,-0.10942349,43.903626441955566,-0.2760378,-804.0119018554688,-0.26895845,-8,626.587890625,0.06160353,2.7840993404388428,-0.26946607,-0.129862442612648,0.6832325528902187,-11.017361640930176,4.513330936431885,17696,-1380.189102407894,0.060296837,-0.0055796085,-0.275654,-0.0054764627
17800,-1040.4433575485768,-610.8251319219562,-0.15628086,-0.20808867,-0.20626707,-0.043173194,-0.048289172,-1207.853965115196,0.29478043,-0.14832006,0.28550056,47.83049416542053,-0.2758883,-762.660888671875,-0.14485085,-8,630.77197265625,-0.4327701,2.141585111618042,-0.14880444,-0.09397898614406586,0.5901158263460385,-13.269041061401367,3.9749138355255127,17796,-1379.4414863119891,-0.051003087,-0.1927094,-0.37610212,-0.10590319
17900,-1512.5687861543129,-371.8584749166621,-0.18995963,-0.30251372,-0.29982638,-0.093795106,-0.09995897,-1660.0108062876461,-0.053453065,-0.17987561,-0.0594926,49.05339741706848,-0.25105664,-495.6513977050781,-0.09137069,-8,489.0643310546875,-0.19089608,1.5057672262191772,-0.097037494,0.21786543726921082,0.4533541578925527,-12.722494125366211,4.251531362533569,17896,-1255.2832026618125,-0.14768735,-0.14094822,-0.26050854,-0.12834927
18000,-850.2335204398438,-577.4106909647162,-0.119487144,-0.17004669,-0.16723853,-0.042132974,-0.047159605,-650.4972233666558,0.41123286,-0.11064701,0.40274554,49.16413593292236,-0.07633194,-324.17071533203125,-0.060599275,-8,269.1923828125,0.7367602,1.9655780792236328,-0.06796421,-0.0061756521463394165,0.45749184874490767,-12.748825073242188,3.767444133758545,17996,-381.6596852822113,0.7092118,-0.007084327,-0.06910047,-0.0069731055
18100,-794.8324658432543,-350.59873067148146,-0.14431912,-0.1589665,-0.15483968,-0.012206141,-0.012881371,-1146.8352909180976,0.35450014,-0.13938203,0.3410584,42.6031014919281,-0.20622239,-180.5875244140625,-0.074161924,-8,321.440673828125,0.36786506,2.381110668182373,-0.09082987,-0.16330185532569885,0.4483095329446457,-12.577069282531738,4.623469591140747,18096,-1031.1119135591657,0.36546963,-0.10940162,-0.20544387,-0.096160434
