eval/mean_episode_reward,eval/info_performance_mean,eval/best_episode_reward,eval/info_normalized_performance_final,eval/eval_time,eval/info_performance_final,eval/info_normalized_performance_mean,eval/episode_reward,eval/episode,train/info_performance_mean,train_actor/target_entropy,train/episode,train/episode_reward,train_critic/loss,train/info_performance_final,train_alpha/loss,train/duration,train_alpha/value,train_actor/loss,train/info_normalized_performance_mean,train/info_normalized_performance_final,train/batch_reward,train_actor/entropy
933.619670904042,0.46680987,1404.3142857142843,0.51167387,17.24118447303772,0.51167387,0.46680987,881.1398071625327,4100,0.49673608,-3,4096,993.4722222222231,482.452880859375,0.54608583,0.13310644030570984,1.4395909309387207,0.5543667992904399,-1461.259765625,0.49673608,0.54608583,8.104130744934082,1.6337493658065796
1039.683502612083,0.5198418,1576.7058823529442,0.5766567,16.605539560317993,0.5766567,0.5198418,352.60504201680664,4200,0.7158844,-3,4196,1431.7687074829912,616.5450439453125,0.82199544,0.02081403136253357,1.5607259273529053,0.6409329620265379,-1588.2479248046875,0.7158844,0.82199544,8.061598777770996,1.3337950706481934
1219.676098615825,0.609838,1753.9803921568616,0.67637956,17.43067741394043,0.67637956,0.609838,1558.983516483515,4300,0.5711905,-3,4296,1142.3809523809527,373.69549560546875,0.6269841,0.18725654482841492,1.44527268409729,0.5279301090192665,-1511.9786376953125,0.5711905,0.6269841,8.299249649047852,1.2751266956329346
777.8510947276142,0.38892552,1240.9307359307377,0.43949977,16.807005882263184,0.43949977,0.38892552,756.2259615384609,4400,0.39093003,-3,4396,781.8601190476187,802.3375244140625,0.42931548,-0.004114434123039246,1.4976468086242676,0.43126247894038,-1469.9560546875,0.39093003,0.42931548,8.561814308166504,1.2327611446380615
1141.998732783712,0.5709994,1860.267857142857,0.6291835,16.924848556518555,0.6291835,0.5709994,959.7569444444425,4500,0.30619025,-3,4496,612.3805188893944,450.0464782714844,0.37608102,0.01883615553379059,1.7837464809417725,0.3949397200826908,-1422.4921875,0.30619025,0.37608102,9.42288589477539,1.6176750659942627
1164.5554729014925,0.5822777,1634.1836734693898,0.6442902,17.180431365966797,0.6442902,0.5822777,1634.1836734693898,4600,0.71597135,-3,4596,1431.9428571428587,288.5718994140625,0.79571426,-0.24280858039855957,1.5858900547027588,0.3535886356154603,-1426.315185546875,0.71597135,0.79571426,9.789602279663086,1.2573082447052002
449.30317562922585,0.22465158,1536.3186813186785,0.25319973,17.28407049179077,0.25319973,0.22465158,1536.3186813186785,4700,0.6959639,-3,4696,1391.9274376417247,428.00128173828125,0.7789116,0.07552579045295715,1.624675989151001,0.3368191673375784,-1435.901611328125,0.6959639,0.7789116,9.925911903381348,1.0006054639816284
973.2979269075424,0.48664895,1594.716666666667,0.5327755,17.18099021911621,0.5327755,0.48664895,778.4126984126996,4800,0.89135206,-3,4796,1782.7040816326557,493.7233581542969,0.9897959,-0.13164915144443512,1.496056318283081,0.38627600065418144,-1366.9212646484375,0.89135206,0.9897959,8.873284339904785,1.1377038955688477
1123.4234515714038,0.5617118,1719.6470588235306,0.62271106,17.263699054718018,0.62271106,0.5617118,1011.084183673469,4900,0.28416815,-3,4896,568.3363858363861,1126.89208984375,0.32158118,-0.21376347541809082,1.7221729755401611,0.34782488080273954,-1430.4248046875,0.28416815,0.32158118,10.034765243530273,0.965921938419342
830.482402855082,0.4152412,1529.9652777777808,0.44922152,17.351701498031616,0.44922152,0.4152412,1368.682539682541,5000,0.07788235,-3,4996,155.76470588235267,1519.4158935546875,0.084033616,-0.07741609960794449,1.408219337463379,0.4342651614217652,-1488.31494140625,0.07788235,0.084033616,10.91659164428711,1.5353195667266846
767.9531974439772,0.38397664,1554.7252747252762,0.4208931,17.311033964157104,0.4208931,0.38397664,1199.925,5100,0.36485124,-3,5096,729.7023809523805,1278.6361083984375,0.4011905,0.017660900950431824,1.4604814052581787,0.39502981936113835,-1437.623291015625,0.36485124,0.4011905,8.872331619262695,0.9945333003997803
471.17626774267376,0.23558815,1667.619047619044,0.26028195,16.207499265670776,0.26028195,0.23558815,0.0,5200,0.8801833,-3,5196,1760.3666666666675,388.0734558105469,0.9716667,-0.19970479607582092,1.551482915878296,0.33826193451576564,-1471.21728515625,0.8801833,0.9716667,9.06164264678955,1.0716686248779297
1132.5941630880686,0.5662971,1684.9609375,0.6304756,17.534788370132446,0.6304756,0.5662971,1418.4545454545432,5300,0.34972656,-3,5296,699.453125,382.62030029296875,0.38671875,-0.03284527733922005,1.42836594581604,0.3154404514490849,-1410.3946533203125,0.34972656,0.38671875,9.484511375427246,1.1139936447143555
1195.4596683277036,0.59772986,1806.25,0.66429836,17.04928207397461,0.66429836,0.59772986,865.9454545454528,5400,0.080699,-3,5396,161.39795918367335,850.9439086914062,0.08979592,-0.042855262756347656,1.4043819904327393,0.3236750893907058,-1346.844970703125,0.080699,0.08979592,8.684825897216797,0.607824981212616
1117.0625791187244,0.5585312,1806.5972222222222,0.6156784,17.300156831741333,0.6156784,0.5585312,1729.125,5500,0.58670133,-3,5496,1173.4027777777774,257.6852722167969,0.6409722,-0.016236092895269394,1.5943052768707275,0.38628920093711766,-1423.236083984375,0.58670133,0.6409722,9.14653205871582,0.9011384844779968
1248.2323259932305,0.6241161,1709.1477272727273,0.6882565,17.379542112350464,0.6882565,0.6241161,808.5218253968266,5600,0.6191204,-3,5596,1238.2407407407406,684.3460083007812,0.68386245,-0.08519503474235535,1.6138715744018555,0.366905665017781,-1362.934326171875,0.6191204,0.68386245,8.82281494140625,0.8308924436569214
1197.7444370914648,0.59887224,1782.3125,0.6750323,16.88282561302185,0.6750323,0.59887224,1283.311688311687,5700,0.6590973,-3,5696,1318.194444444446,560.63623046875,0.7280093,-0.002503206953406334,1.5791432857513428,0.33308192010617454,-1321.57080078125,0.6590973,0.7280093,8.419071197509766,0.7444567084312439
915.3918136030637,0.45769593,1256.7833333333342,0.49994022,17.05641222000122,0.49994022,0.45769593,608.6862244897966,5800,0.3859051,-3,5796,771.8099999999994,431.9198913574219,0.43175,-0.02349100261926651,1.5677580833435059,0.3155922063471655,-1350.582275390625,0.3859051,0.43175,9.27684211730957,1.0481380224227905
1211.5094666383452,0.60575473,1768.9285714285732,0.6692866,17.530072450637817,0.6692866,0.60575473,1732.8342245989302,5900,0.0010090701,-3,5896,2.018140589569158,567.505126953125,0.0011337869,-0.010556593537330627,1.552907943725586,0.30027978350927054,-1362.6259765625,0.0010090701,0.0011337869,9.526090621948242,0.789353609085083
1076.272912788632,0.5381365,1768.8571428571443,0.60267127,17.217397689819336,0.60267127,0.5381365,788.6811294765855,6000,0.5341337,-3,5996,1068.2671957671964,338.4447021484375,0.58862436,0.12926526367664337,1.6584179401397705,0.31481602643372375,-1328.883056640625,0.5341337,0.58862436,9.969683647155762,0.9525271058082581
1082.7085278799968,0.54135424,1534.9000000000028,0.5943262,17.4379985332489,0.5943262,0.54135424,1125.244897959184,6100,0.39530334,-3,6096,790.6065934065932,784.5795288085938,0.4421978,-0.037056371569633484,1.568040370941162,0.3526156963116159,-1398.513427734375,0.39530334,0.4421978,9.857073783874512,0.7916085720062256
1051.601676910922,0.5258009,1504.4901960784312,0.5832424,17.550930500030518,0.5832424,0.5258009,612.4118738404442,6200,0.5574479,-3,6196,1114.8958333333333,408.22198486328125,0.6684028,0.02470315620303154,1.620448350906372,0.30159708651221306,-1392.681640625,0.5574479,0.6684028,10.551698684692383,0.47775930166244507
1346.3722796566183,0.6731862,1722.8571428571458,0.7356503,16.906906604766846,0.7356503,0.6731862,1298.5714285714296,6300,0.4718361,-3,6296,943.6722488038262,792.5432739257812,0.5420654,-0.09374655038118362,1.6358716487884521,0.2745919489661964,-1435.5294189453125,0.4718361,0.5420654,10.691036224365234,0.014686785638332367
698.7880141193684,0.349394,1221.9666666666678,0.38073602,16.77257537841797,0.38073602,0.349394,268.16051136363603,6400,0.7939495,-3,6396,1587.8991596638673,180.29150390625,0.87731093,0.1107238307595253,1.5324375629425049,0.2791887382457713,-1372.5421142578125,0.7939495,0.87731093,10.7889404296875,0.7359305620193481
1147.2386565158472,0.5736193,1767.4609375,0.630004,17.22228455543518,0.630004,0.5736193,1410.625,6500,0.35520265,-3,6496,710.4052287581684,636.963134765625,0.3869281,-0.20938463509082794,1.5060911178588867,0.3553161464887373,-1414.0537109375,0.35520265,0.3869281,9.910385131835938,0.8836760520935059
1249.266794964921,0.62463343,1811.9607843137255,0.7014613,17.1966450214386,0.7014613,0.62463343,1811.9607843137255,6600,0.7918384,-3,6596,1583.6769230769255,358.18365478515625,0.9246154,0.11696961522102356,1.6171207427978516,0.31430769748792814,-1493.86181640625,0.7918384,0.9246154,10.807027816772461,0.6237092018127441
1150.7742936093437,0.57538706,1630.1960784313733,0.63771355,17.02617073059082,0.63771355,0.57538706,895.2267573696159,6700,0.39458832,-3,6696,789.176470588237,311.2636413574219,0.42352942,0.04160642996430397,1.471937894821167,0.2538249966320307,-1509.3251953125,0.39458832,0.42352942,11.280162811279297,0.22164463996887207
1152.2745924571102,0.5761373,1761.9505494505509,0.6370319,17.16858172416687,0.6370319,0.5761373,749.6520146520137,6800,0.8108,-3,6796,1621.6000000000008,431.560546875,0.8964706,0.0749855786561966,1.5287830829620361,0.2747301659635208,-1487.175048828125,0.8108,0.8964706,12.19797134399414,0.4833332300186157
1192.185143192329,0.59609264,1782.857142857141,0.65629566,17.379317045211792,0.65629566,0.59609264,1782.857142857141,6900,0.43292975,-3,6896,865.8593749999993,582.8125610351562,0.4786932,0.0801629051566124,1.5199964046478271,0.2869367988798506,-1408.519775390625,0.43292975,0.4786932,10.702007293701172,0.42341387271881104
1123.4923661415107,0.56174624,1724.9725274725256,0.61509126,16.889654874801636,0.61509126,0.56174624,1724.9725274725256,7000,0.32868752,-3,6996,657.3750000000008,573.3576049804688,0.4115,-0.07712496817111969,1.5311956405639648,0.3379024060006467,-1371.631103515625,0.32868752,0.4115,10.348360061645508,0.9695001244544983
1063.630923546802,0.5318154,1611.5104166666683,0.5848812,16.897754669189453,0.5848812,0.5318154,1321.96875,7100,0.45896488,-3,7096,917.9297245963904,476.2319641113281,0.5175688,0.05508933961391449,1.5987038612365723,0.2889615889708487,-1501.5069580078125,0.45896488,0.5175688,11.6478853225708,0.2275775969028473
1011.4755726469766,0.5057378,1597.881944444443,0.5514236,17.508638858795166,0.5514236,0.5057378,238.9450056116723,7200,0.27487788,-3,7196,549.7556561085975,1166.58056640625,0.29502264,0.002304479479789734,1.5653610229492188,0.3158174110121557,-1430.615966796875,0.27487788,0.29502264,11.667083740234375,1.107636570930481
1391.836070956471,0.695918,1885.119047619045,0.7590143,17.244211435317993,0.7590143,0.695918,1409.2956349206377,7300,0.6135918,-3,7296,1227.1836734693907,210.87118530273438,0.66275513,0.0492992177605629,1.4832720756530762,0.3278749091242955,-1540.811279296875,0.6135918,0.66275513,11.711915969848633,0.8669050931930542
1010.0833720530111,0.50504166,1415.7843137254883,0.5486655,16.99009919166565,0.5486655,0.50504166,1091.363636363636,7400,0.7404562,-3,7396,1480.9126984126972,263.9697570800781,0.7916667,-0.22219662368297577,1.5802521705627441,0.3699073759748431,-1600.885986328125,0.7404562,0.7916667,12.362308502197266,0.953188955783844
1330.1472444902106,0.66507363,1691.1160714285716,0.72484136,17.140827178955078,0.72484136,0.66507363,1213.3775510204098,7500,0.571767,-3,7496,1143.533950617285,342.9704284667969,0.6126543,-0.20932716131210327,1.6129019260406494,0.5681621869591548,-1698.916748046875,0.571767,0.6126543,11.454948425292969,1.5696277618408203
1129.2792660080381,0.56463957,1879.5535714285716,0.6290597,17.547736883163452,0.6290597,0.56463957,1268.2873376623381,7600,0.8271429,-3,7596,1654.2857142857142,210.1507568359375,0.90625,0.04263214394450188,1.5327095985412598,0.5343906897459985,-1865.189697265625,0.8271429,0.90625,12.495760917663574,1.663712739944458
1286.51465258516,0.6432573,1699.7647058823563,0.70718646,17.78655219078064,0.70718646,0.6432573,1540.085470085467,7700,0.24093875,-3,7696,481.87757201645974,770.4703369140625,0.2649177,0.11673720926046371,1.4897525310516357,0.4422315345465461,-1864.213623046875,0.24093875,0.2649177,12.094954490661621,1.1581201553344727
1119.2777305342406,0.5596389,1720.6250000000032,0.60849494,17.554285287857056,0.60849494,0.5596389,778.6419753086432,7800,0.3828673,-3,7796,765.7347670250892,301.907470703125,0.43038324,0.02048370987176895,1.527831792831421,0.3756948219709392,-1747.94140625,0.3828673,0.43038324,11.543067932128906,1.024907112121582
1244.5229839516128,0.62226146,1612.7083333333348,0.67745495,16.99697494506836,0.67745495,0.62226146,1430.8150183150174,7900,0.568586,-3,7896,1137.172011661809,412.745361328125,0.6100583,-0.1750735491514206,1.6422057151794434,0.3685922131012353,-1735.5081787109375,0.568586,0.6100583,12.182254791259766,0.9833776950836182
1366.7600359471694,0.68338,1801.7410714285747,0.7542611,17.39032769203186,0.7542611,0.68338,1145.9490740740755,8000,0.93993753,-3,7996,1879.875,148.84072875976562,1.0,-0.1537959724664688,1.4471051692962646,0.3546035221345581,-1717.199951171875,0.93993753,1.0,12.20887565612793,1.3838119506835938
1050.974413510597,0.5254872,1682.9761904761942,0.58044213,16.74394130706787,0.58044213,0.5254872,791.7155067155076,8100,0.69825345,-3,8096,1396.5067873303149,220.57916259765625,0.75022626,0.021746665239334106,1.615222454071045,0.35279432987049125,-1668.73779296875,0.69825345,0.75022626,11.733125686645508,1.0847322940826416
1427.9425362641896,0.71397126,1740.2777777777753,0.7790289,17.574387073516846,0.7790289,0.71397126,1740.2777777777753,8200,0.5071562,-3,8196,1014.3125,259.69488525390625,0.559375,-0.01558469608426094,1.5052289962768555,0.3156947614285559,-1645.8668212890625,0.5071562,0.559375,11.20422077178955,0.5353832244873047
1132.2099450123744,0.566105,1590.3571428571438,0.6143288,17.19306182861328,0.6143288,0.566105,1485.0000000000027,8300,0.48104295,-3,8296,962.0860389610408,474.2943115234375,0.5275974,0.06153132766485214,1.500983715057373,0.3032829942881618,-1650.236328125,0.48104295,0.5275974,12.171590805053711,0.7700327634811401
1002.2225468796147,0.50111127,1702.5294117647036,0.5420013,16.991045475006104,0.5420013,0.50111127,351.8649350649358,8400,0.6104526,-3,8396,1220.904977375566,690.2880859375,0.6561086,0.05290195345878601,1.5843634605407715,0.29249519070459284,-1622.909423828125,0.6104526,0.6561086,12.609169960021973,1.2181295156478882
742.8767678151237,0.37143835,1341.5586419753108,0.40164763,17.152280807495117,0.40164763,0.37143835,822.5829725829732,8500,0.7604876,-3,8496,1520.9750566893415,385.172119140625,0.81519276,0.13533231616020203,1.480053186416626,0.2851177209842313,-1597.42578125,0.7604876,0.81519276,11.912888526916504,0.5353061556816101
